,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,252
11398,0
11399,0
11400,0
11401,0
11402,0
11403,0
11404,0
11405,0
11406,0
11407,0
11408,255
11409,97
11410,0
11411,260
11412,261
11413,284
11414,178
11415,0
11416,215
11417,0
11418,0
11419,0
11420,0
11421,0
11422,0
11423,202
11424,0
11425,0
11426,306
11427,0
11428,0
11429,241
11430,0
11431,221
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,153
11441,263
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,0
11457,0
11458,130
11459,0
11460,213
11461,0
11462,0
11463,0
11464,0
11465,0
11466,0
11467,0
11468,252
11469,181
11470,0
11471,0
11472,0
11473,0
11474,0
11475,0
11476,214
11477,0
11478,0
11479,0
11480,257
11481,0
11482,0
11483,0
11484,0
11485,0
11486,0
11487,0
11488,0
11489,199
11490,0
11491,0
11492,0
11493,308
11494,160
11495,228
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,0
11504,0
11505,0
11506,0
11507,0
11508,0
11509,0
11510,258
11511,0
11512,0
11513,0
11514,0
11515,206
11516,88
11517,0
11518,0
11519,0
11520,0
11521,258
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,0
11529,0
11530,0
11531,0
11532,0
11533,0
11534,0
11535,0
11536,0
11537,0
11538,282
11539,0
11540,0
11541,0
11542,264
11543,0
11544,297
11545,0
11546,289
11547,0
11548,222
11549,267
11550,239
11551,0
11552,0
11553,0
11554,0
11555,0
11556,235
11557,0
11558,0
11559,0
11560,0
11561,105
11562,0
11563,0
11564,203
11565,0
11566,206
11567,253
11568,0
11569,0
11570,0
11571,0
11572,0
11573,283
11574,0
11575,0
11576,0
11577,0
11578,262
11579,0
11580,0
11581,237
11582,0
11583,0
11584,0
11585,285
11586,262
11587,286
11588,0
11589,0
11590,0
11591,197
11592,191
11593,0
11594,0
11595,0
11596,259
11597,0
11598,76
11599,0
11600,203
11601,0
11602,0
11603,0
11604,0
11605,0
11606,0
11607,0
11608,0
11609,238
11610,0
11611,0
11612,148
11613,0
11614,0
11615,251
11616,238
11617,0
11618,0
11619,247
11620,0
11621,0
11622,0
11623,0
11624,0
11625,274
11626,0
11627,0
11628,0
11629,0
11630,245
11631,209
11632,0
11633,0
11634,0
11635,0
11636,250
11637,0
11638,0
11639,0
11640,0
11641,234
11642,203
11643,0
11644,0
11645,0
11646,0
11647,0
11648,254
11649,221
11650,232
11651,269
11652,265
11653,0
11654,0
11655,0
11656,0
11657,0
11658,0
11659,0
11660,171
11661,0
11662,0
11663,0
11664,281
11665,0
11666,138
11667,0
11668,0
11669,0
11670,0
11671,284
11672,0
11673,199
11674,218
11675,263
11676,0
11677,63
11678,0
11679,0
11680,0
11681,0
11682,257
11683,0
11684,0
11685,268
11686,0
11687,244
11688,128
11689,0
11690,0
11691,237
11692,0
11693,0
11694,254
11695,0
11696,0
11697,0
11698,262
11699,229
11700,0
11701,0
11702,-43
11703,0
11704,0
11705,0
11706,0
11707,0
11708,267
11709,0
11710,0
11711,0
11712,274
11713,0
11714,0
11715,228
11716,0
11717,0
11718,179
11719,263
11720,0
11721,288
11722,0
11723,0
11724,229
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,0
11732,0
11733,0
11734,150
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,167
11745,0
11746,231
11747,0
11748,117
11749,0
11750,0
11751,0
11752,0
11753,0
11754,0
11755,0
11756,0
11757,0
11758,289
11759,0
11760,0
11761,0
11762,221
11763,0
11764,0
11765,162
11766,0
11767,0
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,228
11776,105
11777,0
11778,228
11779,0
11780,0
11781,0
11782,102
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,0
11790,85
11791,0
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11798,0
11799,229
11800,0
11801,0
11802,0
11803,0
11804,243
11805,0
11806,0
11807,0
11808,0
11809,0
11810,236
11811,295
11812,0
11813,238
11814,0
11815,0
11816,0
11817,287
11818,0
11819,0
11820,249
11821,0
11822,0
11823,0
11824,0
11825,236
11826,0
11827,0
11828,256
11829,0
11830,0
11831,263
11832,294
11833,0
11834,0
11835,83
11836,221
11837,266
11838,0
11839,0
11840,0
11841,265
11842,293
11843,0
11844,0
11845,228
11846,214
11847,238
11848,0
11849,0
11850,0
11851,0
11852,243
11853,0
11854,247
11855,253
11856,0
11857,0
11858,247
11859,0
11860,0
11861,0
11862,0
11863,0
11864,101
11865,0
11866,0
11867,0
11868,0
11869,290
11870,0
11871,123
11872,215
11873,0
11874,0
11875,225
11876,250
11877,0
11878,261
11879,0
11880,0
11881,0
11882,251
11883,0
11884,0
11885,0
11886,0
11887,216
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,235
11898,0
11899,0
11900,220
11901,170
11902,0
11903,190
11904,0
11905,0
11906,0
11907,193
11908,0
11909,172
11910,0
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,265
11921,0
11922,205
11923,0
11924,0
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,0
11933,0
11934,0
11935,267
11936,0
11937,0
11938,0
11939,0
11940,0
11941,128
11942,0
11943,0
11944,159
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,99
11952,0
11953,0
11954,0
11955,137
11956,127
11957,0
11958,268
11959,0
11960,128
11961,199
11962,0
11963,0
11964,0
11965,206
11966,0
11967,0
11968,0
11969,0
11970,233
11971,0
11972,0
11973,253
11974,0
11975,0
11976,0
11977,0
11978,0
11979,302
11980,0
11981,232
11982,0
11983,0
11984,262
11985,0
11986,0
11987,0
11988,214
11989,0
11990,0
11991,0
11992,0
11993,284
11994,0
11995,129
11996,0
11997,0
11998,164
11999,0
12000,243
12001,0
12002,193
12003,241
12004,0
12005,243
12006,0
12007,0
12008,0
12009,103
12010,0
12011,185
12012,0
12013,0
12014,0
12015,0
12016,285
12017,197
12018,0
12019,0
12020,146
12021,0
12022,215
12023,0
12024,0
12025,305
12026,0
12027,0
12028,0
12029,0
12030,0
12031,238
12032,0
12033,248
12034,0
12035,0
12036,255
12037,0
12038,0
12039,218
12040,273
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,248
12050,0
12051,240
12052,0
12053,300
12054,0
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,210
12063,273
12064,222
12065,0
12066,261
12067,198
12068,0
12069,228
12070,0
12071,0
12072,0
12073,202
12074,0
12075,0
12076,0
12077,231
12078,0
12079,182
12080,0
12081,0
12082,111
12083,0
12084,266
12085,0
12086,284
12087,188
12088,273
12089,0
12090,83
12091,0
12092,226
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,230
12100,0
12101,193
12102,0
12103,206
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,234
12117,234
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,268
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,245
12141,251
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,253
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,297
12160,0
12161,223
12162,0
12163,302
12164,190
12165,0
12166,0
12167,231
12168,0
12169,0
12170,286
12171,0
12172,246
12173,243
12174,0
12175,0
12176,0
12177,0
12178,180
12179,0
12180,0
12181,238
12182,0
12183,200
12184,0
12185,284
12186,269
12187,242
12188,0
12189,0
12190,0
12191,0
12192,0
12193,0
12194,0
12195,0
12196,0
12197,289
12198,0
12199,0
12200,201
12201,0
12202,266
12203,0
12204,242
12205,0
12206,257
12207,0
12208,0
12209,0
12210,0
12211,0
12212,201
12213,0
12214,214
12215,0
12216,0
12217,0
12218,0
12219,0
12220,0
12221,219
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,220
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,283
12239,0
12240,0
12241,0
12242,0
12243,223
12244,234
12245,0
12246,0
12247,0
12248,229
12249,0
12250,0
12251,197
12252,263
12253,271
12254,0
12255,0
12256,186
12257,0
12258,0
12259,0
12260,0
12261,245
12262,0
12263,295
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,240
12275,0
12276,0
12277,270
12278,0
12279,0
12280,0
12281,0
12282,226
12283,0
12284,0
12285,0
12286,0
12287,0
12288,273
12289,117
12290,0
12291,0
12292,0
12293,0
12294,243
12295,0
12296,0
12297,160
12298,0
12299,288
12300,0
12301,0
12302,0
12303,0
12304,161
12305,0
12306,0
12307,202
12308,233
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,215
12319,234
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,290
12327,0
12328,216
12329,213
12330,0
12331,0
12332,0
12333,0
12334,254
12335,286
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,233
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,257
12357,0
12358,193
12359,0
12360,0
12361,220
12362,0
12363,0
12364,0
12365,196
12366,105
12367,0
12368,0
12369,0
12370,229
12371,0
12372,206
12373,273
12374,281
12375,0
12376,282
12377,0
12378,61
12379,262
12380,0
12381,138
12382,0
12383,0
12384,234
12385,0
12386,0
12387,0
12388,141
12389,239
12390,0
12391,0
12392,270
12393,0
12394,0
12395,167
12396,0
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,198
12408,0
12409,0
12410,0
12411,0
12412,0
12413,13
12414,283
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,278
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,232
12439,0
12440,0
12441,287
12442,0
12443,0
12444,0
12445,235
12446,0
12447,0
12448,0
12449,281
12450,0
12451,275
12452,0
12453,0
12454,265
12455,0
12456,0
12457,0
12458,276
12459,285
12460,0
12461,242
12462,0
12463,0
12464,0
12465,278
12466,0
12467,0
12468,210
12469,224
12470,185
12471,0
12472,254
12473,0
12474,0
12475,0
12476,0
12477,0
12478,110
12479,187
12480,0
12481,0
12482,262
12483,144
12484,0
12485,0
12486,0
12487,0
12488,81
12489,0
12490,0
12491,0
12492,0
12493,0
12494,192
12495,0
12496,265
12497,0
12498,0
12499,40
12500,0
12501,0
12502,0
12503,202
12504,0
12505,257
12506,0
12507,0
12508,219
12509,0
12510,0
12511,257
12512,0
12513,0
12514,0
12515,0
12516,285
12517,0
12518,293
12519,0
12520,0
12521,0
12522,201
12523,0
12524,0
12525,300
12526,126
12527,0
12528,0
12529,0
12530,259
12531,209
12532,0
12533,0
12534,242
12535,0
12536,0
12537,0
12538,0
12539,194
12540,0
12541,0
12542,0
12543,0
12544,0
12545,195
12546,0
12547,0
12548,0
12549,236
12550,241
12551,0
12552,0
12553,298
12554,0
12555,0
12556,283
12557,201
12558,0
12559,0
12560,0
12561,244
12562,248
12563,262
12564,131
12565,0
12566,0
12567,201
12568,223
12569,125
12570,0
12571,0
12572,242
12573,246
12574,0
12575,0
12576,0
12577,0
12578,183
12579,0
12580,268
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,254
12593,0
12594,0
12595,237
12596,0
12597,0
12598,0
12599,266
12600,0
12601,0
12602,0
12603,0
12604,216
12605,160
12606,0
12607,0
12608,0
12609,0
12610,0
12611,278
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,210
12627,203
12628,0
12629,0
12630,0
12631,167
12632,235
12633,0
12634,272
12635,293
12636,0
12637,156
12638,270
12639,-4
12640,0
12641,0
12642,0
12643,201
12644,0
12645,222
12646,0
12647,0
12648,0
12649,0
12650,67
12651,0
12652,0
12653,295
12654,0
12655,0
12656,225
12657,0
12658,0
12659,247
12660,0
12661,215
12662,0
12663,291
12664,293
12665,0
12666,208
12667,187
12668,0
12669,0
12670,0
12671,251
12672,0
12673,0
12674,184
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,238
12682,0
12683,0
12684,0
12685,0
12686,0
12687,278
12688,0
12689,240
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,254
12698,0
12699,227
12700,0
12701,0
12702,0
12703,167
12704,0
12705,0
12706,0
12707,153
12708,251
12709,0
12710,198
12711,0
12712,0
12713,0
12714,0
12715,278
12716,0
12717,268
12718,0
12719,0
12720,0
12721,290
12722,0
12723,0
12724,282
12725,0
12726,0
12727,187
12728,204
12729,223
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,215
12739,0
12740,0
12741,281
12742,288
12743,0
12744,0
12745,0
12746,0
12747,0
12748,260
12749,0
12750,0
12751,213
12752,0
12753,293
12754,0
12755,176
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,101
12773,181
12774,268
12775,191
12776,0
12777,0
12778,0
12779,0
12780,0
12781,215
12782,203
12783,160
12784,0
12785,220
12786,0
12787,260
12788,0
12789,0
12790,0
12791,0
12792,0
12793,0
12794,0
12795,0
12796,266
12797,0
12798,0
12799,0
12800,0
12801,0
12802,170
12803,0
12804,0
12805,240
12806,0
12807,0
12808,170
12809,0
12810,0
12811,0
12812,253
12813,0
12814,0
12815,0
12816,0
12817,179
12818,0
12819,301
12820,0
12821,0
12822,0
12823,0
12824,0
12825,0
12826,0
12827,0
12828,212
12829,0
12830,0
12831,0
12832,0
12833,224
12834,235
12835,223
12836,0
12837,0
12838,0
12839,0
12840,221
12841,0
12842,210
12843,0
12844,0
12845,0
12846,267
12847,0
12848,0
12849,0
12850,0
12851,0
12852,0
12853,288
12854,230
12855,0
12856,21
12857,0
12858,0
12859,0
12860,0
12861,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,208
12871,212
12872,0
12873,0
12874,228
12875,0
12876,109
12877,0
12878,0
12879,289
12880,0
12881,0
12882,265
12883,231
12884,199
12885,0
12886,228
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,235
12894,0
12895,0
12896,0
12897,227
12898,177
12899,0
12900,292
12901,0
12902,146
12903,0
12904,0
12905,0
12906,123
12907,0
12908,0
12909,252
12910,255
12911,0
12912,248
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,268
12920,0
12921,219
12922,0
12923,40
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,257
12931,0
12932,0
12933,0
12934,0
12935,0
12936,197
12937,0
12938,0
12939,219
12940,0
12941,0
12942,0
12943,0
12944,0
12945,0
12946,0
12947,0
12948,261
12949,228
12950,0
12951,0
12952,0
12953,0
12954,0
12955,228
12956,0
12957,0
12958,0
12959,201
12960,0
12961,0
12962,0
12963,0
12964,253
12965,194
12966,0
12967,0
12968,0
12969,0
12970,156
12971,0
12972,0
12973,249
12974,0
12975,242
12976,0
12977,0
12978,0
12979,175
12980,0
12981,231
12982,0
12983,0
12984,271
12985,0
12986,235
12987,112
12988,250
12989,262
12990,0
12991,0
12992,259
12993,0
12994,0
12995,0
12996,0
12997,0
12998,219
12999,0
13000,0
13001,0
13002,0
13003,0
13004,206
13005,0
13006,0
13007,268
13008,-1
13009,142
13010,262
13011,272
13012,266
13013,0
13014,0
13015,0
13016,103
13017,0
13018,0
13019,0
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,221
13031,0
13032,0
13033,0
13034,0
13035,219
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,0
13043,0
13044,265
13045,0
13046,251
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,259
13055,0
13056,0
13057,0
13058,0
13059,0
13060,0
13061,0
13062,0
13063,0
13064,0
13065,238
13066,0
13067,199
13068,0
13069,0
13070,0
13071,103
13072,0
13073,0
13074,0
13075,0
13076,261
13077,0
13078,0
13079,291
13080,223
13081,0
13082,0
13083,0
13084,261
13085,285
13086,0
13087,0
13088,0
13089,0
13090,0
13091,0
13092,0
13093,0
13094,250
13095,0
13096,0
13097,290
13098,224
13099,226
13100,0
13101,233
13102,0
13103,0
13104,0
13105,0
13106,0
13107,285
13108,278
13109,0
13110,0
13111,0
13112,237
13113,223
13114,260
13115,281
13116,0
13117,227
13118,269
13119,0
13120,0
13121,0
13122,0
13123,253
13124,0
13125,277
13126,190
13127,0
13128,0
13129,205
13130,233
13131,0
13132,0
13133,255
13134,267
13135,0
13136,246
13137,0
13138,0
13139,0
13140,0
13141,306
13142,224
13143,0
13144,0
13145,0
13146,286
13147,0
13148,0
13149,212
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,258
13159,193
13160,0
13161,0
13162,0
13163,0
13164,0
13165,40
13166,0
13167,0
13168,0
13169,232
13170,297
13171,0
13172,0
13173,214
13174,0
13175,261
13176,0
13177,0
13178,0
13179,265
13180,266
13181,0
13182,0
13183,283
13184,265
13185,0
13186,0
13187,0
13188,0
13189,236
13190,0
13191,0
13192,0
13193,0
13194,171
13195,294
13196,251
13197,286
13198,271
13199,225
13200,235
13201,0
13202,0
13203,206
13204,0
13205,0
13206,0
13207,0
13208,0
13209,219
13210,185
13211,0
13212,0
13213,0
13214,0
13215,145
13216,0
13217,0
13218,241
13219,105
13220,244
13221,0
13222,0
13223,0
13224,0
13225,169
13226,0
13227,174
13228,0
13229,0
13230,298
13231,0
13232,0
13233,291
13234,0
13235,236
13236,-49
13237,0
13238,258
13239,236
13240,215
13241,0
13242,206
13243,0
13244,0
13245,0
13246,0
13247,0
13248,96
13249,207
13250,234
13251,192
13252,0
13253,0
13254,262
13255,0
13256,0
13257,251
13258,0
13259,0
13260,0
13261,0
13262,0
13263,0
13264,226
13265,0
13266,0
13267,0
13268,0
13269,0
13270,205
13271,0
13272,0
13273,0
13274,0
13275,0
13276,210
13277,0
13278,0
13279,0
13280,0
13281,220
13282,0
13283,0
13284,0
13285,0
13286,158
13287,0
13288,0
13289,110
13290,244
13291,0
13292,227
13293,53
13294,0
13295,0
13296,0
13297,0
13298,0
13299,248
13300,229
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,293
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,223
13316,0
13317,0
13318,0
13319,0
13320,0
13321,252
13322,0
13323,295
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,173
13331,0
13332,0
13333,0
13334,0
13335,0
13336,211
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,226
13351,0
13352,0
13353,242
13354,0
13355,0
13356,0
13357,205
13358,95
13359,0
13360,187
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13368,210
13369,295
13370,0
13371,0
13372,0
13373,200
13374,0
13375,0
13376,0
13377,0
13378,0
13379,0
13380,210
13381,0
13382,0
13383,0
13384,188
13385,0
13386,0
13387,188
13388,0
13389,0
13390,0
13391,0
13392,0
13393,0
13394,0
13395,0
13396,205
13397,285
13398,0
13399,246
13400,211
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,261
13409,0
13410,272
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,0
13418,264
13419,0
13420,271
13421,0
13422,0
13423,0
13424,244
13425,280
13426,0
13427,0
13428,0
13429,0
13430,289
13431,227
13432,0
13433,0
13434,194
13435,0
13436,0
13437,0
13438,0
13439,255
13440,250
13441,0
13442,0
13443,284
13444,248
13445,0
13446,0
13447,0
13448,0
13449,234
13450,0
13451,0
13452,0
13453,106
13454,0
13455,0
13456,0
13457,0
13458,222
13459,0
13460,0
13461,0
13462,291
13463,170
13464,0
13465,0
13466,0
13467,0
13468,239
13469,0
13470,0
13471,0
13472,0
13473,0
13474,229
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13481,0
13482,201
13483,0
13484,200
13485,0
13486,0
13487,0
13488,0
13489,0
13490,209
13491,0
13492,0
13493,0
13494,0
13495,271
13496,286
13497,0
13498,0
13499,257
13500,0
13501,218
13502,0
13503,0
13504,0
13505,0
13506,0
13507,291
13508,0
13509,0
13510,236
13511,243
13512,0
13513,299
13514,0
13515,0
13516,0
13517,0
13518,0
13519,204
13520,0
13521,133
13522,0
13523,293
13524,0
13525,177
13526,0
13527,0
13528,130
13529,0
13530,286
13531,0
13532,227
13533,0
13534,0
13535,0
13536,195
13537,0
13538,257
13539,0
13540,240
13541,0
13542,289
13543,218
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,0
13551,0
13552,0
13553,225
13554,0
13555,0
13556,0
13557,279
13558,215
13559,0
13560,0
13561,0
13562,0
13563,219
13564,263
13565,0
13566,0
13567,0
13568,0
13569,0
13570,0
13571,0
13572,0
13573,107
13574,242
13575,0
13576,0
13577,0
13578,0
13579,291
13580,280
13581,135
13582,218
13583,0
13584,0
13585,0
13586,0
13587,270
13588,0
13589,43
13590,0
13591,0
13592,0
13593,0
13594,0
13595,193
13596,0
13597,0
13598,0
13599,0
13600,0
13601,297
13602,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,0
13609,0
13610,330
13611,208
13612,117
13613,0
13614,0
13615,0
13616,0
13617,221
13618,0
13619,0
13620,294
13621,0
13622,0
13623,0
13624,0
13625,211
13626,210
13627,196
13628,0
13629,0
13630,245
13631,0
13632,0
13633,-60
13634,0
13635,252
13636,292
13637,0
13638,0
13639,266
13640,0
13641,0
13642,0
13643,250
13644,0
13645,257
13646,234
13647,0
13648,0
13649,220
13650,0
13651,169
13652,193
13653,0
13654,0
13655,231
13656,0
13657,0
13658,0
13659,0
13660,0
13661,304
13662,0
13663,0
13664,0
13665,0
13666,0
13667,0
13668,299
13669,0
13670,0
13671,296
13672,221
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,241
13683,0
13684,224
13685,207
13686,210
13687,0
13688,0
13689,214
13690,244
13691,0
13692,0
13693,0
13694,201
13695,0
13696,0
13697,0
13698,266
13699,0
13700,0
13701,233
13702,209
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,158
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,0
13719,0
13720,0
13721,0
13722,0
13723,279
13724,0
13725,0
13726,0
13727,40
13728,0
13729,253
13730,226
13731,0
13732,0
13733,0
13734,0
13735,193
13736,0
13737,0
13738,0
13739,228
13740,0
13741,0
13742,0
13743,267
13744,0
13745,0
13746,0
13747,0
13748,280
13749,0
13750,235
13751,223
13752,0
13753,0
13754,141
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,231
13783,0
13784,258
13785,0
13786,0
13787,0
13788,0
13789,0
13790,261
13791,0
13792,0
13793,0
13794,0
13795,199
13796,0
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,0
13807,197
13808,0
13809,221
13810,257
13811,0
13812,0
13813,0
13814,0
13815,0
13816,260
13817,262
13818,0
13819,276
13820,0
13821,0
13822,0
13823,233
13824,0
13825,0
13826,0
13827,117
13828,0
13829,0
13830,265
13831,0
13832,0
13833,0
13834,0
13835,250
13836,298
13837,0
13838,0
13839,0
13840,0
13841,303
13842,0
13843,249
13844,0
13845,0
13846,0
13847,205
13848,0
13849,0
13850,215
13851,0
13852,244
13853,0
13854,0
13855,0
13856,195
13857,256
13858,0
13859,201
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,186
13871,0
13872,0
13873,106
13874,0
13875,284
13876,0
13877,0
13878,200
13879,0
13880,0
13881,0
13882,0
13883,0
13884,285
13885,0
13886,0
13887,0
13888,0
13889,0
13890,34
13891,0
13892,0
13893,0
13894,0
13895,0
13896,297
13897,0
13898,0
13899,271
13900,0
13901,0
13902,0
13903,0
13904,202
13905,0
13906,0
13907,284
13908,0
13909,0
13910,0
13911,0
13912,248
13913,271
13914,207
13915,0
13916,266
13917,0
13918,0
13919,271
13920,0
13921,0
13922,216
13923,0
13924,0
13925,227
13926,0
13927,178
13928,0
13929,234
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,131
13937,0
13938,0
13939,90
13940,0
13941,0
13942,0
13943,0
13944,0
13945,0
13946,283
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,241
13954,0
13955,0
13956,0
13957,0
13958,248
13959,263
13960,0
13961,0
13962,0
13963,0
13964,0
13965,195
13966,0
13967,199
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,247
13976,0
13977,249
13978,0
13979,0
13980,34
13981,0
13982,0
13983,136
13984,0
13985,219
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,234
13998,0
13999,242
14000,0
14001,253
14002,0
14003,0
14004,0
14005,0
14006,0
14007,236
14008,277
14009,0
14010,273
14011,0
14012,242
14013,0
14014,0
14015,0
14016,0
14017,249
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,234
14030,0
14031,0
14032,0
14033,120
14034,289
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,244
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,238
14049,0
14050,284
14051,283
14052,274
14053,0
14054,0
14055,0
14056,271
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,280
14065,0
14066,0
14067,0
14068,0
14069,222
14070,0
14071,238
14072,0
14073,0
14074,0
14075,247
14076,176
14077,0
14078,211
14079,0
14080,0
14081,0
14082,0
14083,113
14084,272
14085,0
14086,0
14087,0
14088,0
14089,0
14090,179
14091,0
14092,0
14093,0
14094,0
14095,0
14096,260
14097,0
14098,239
14099,211
14100,0
14101,0
14102,0
14103,279
14104,60
14105,0
14106,245
14107,0
14108,296
14109,0
14110,269
14111,262
14112,0
14113,256
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,265
14122,289
14123,0
14124,177
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,0
14134,0
14135,223
14136,0
14137,0
14138,0
14139,0
14140,191
14141,0
14142,0
14143,0
14144,251
14145,0
14146,0
14147,0
14148,0
14149,0
14150,197
14151,0
14152,0
14153,254
14154,0
14155,0
14156,0
14157,0
14158,262
14159,0
14160,0
14161,0
14162,219
14163,274
14164,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,260
14173,0
14174,259
14175,0
14176,0
14177,290
14178,0
14179,0
14180,239
14181,0
14182,0
14183,0
14184,0
14185,0
14186,142
14187,280
14188,0
14189,224
